Name,Entropy,A Size,B Size,Number of Threads,Elements Per Second,Total Time
AVX-512 Merge Path Based Parallel Merge,16,1048576,1048576,2,99772832,0.02101926878094673157
AVX-512 Merge Path Based Parallel Merge,16,1048576,1048576,4,177538160,0.01181240100413560867
AVX-512 Merge Path Based Parallel Merge,16,1048576,1048576,8,902478144,0.00232377042993903160
AVX-512 Merge Path Based Parallel Merge,16,1048576,1048576,16,2046364544,0.00102481839712709188
AVX-512 Merge Path Based Parallel Merge,16,1048576,1048576,32,-2147483648,0.00049080851022154093
AVX-512 Merge Path Based Parallel Merge,16,1048576,1048576,64,-2147483648,0.00052103993948549032
AVX-512 Merge Path Based Parallel Merge,16,1048576,1048576,128,-2147483648,0.00054898264352232218
AVX-512 Merge Path Based Parallel Merge,16,1048576,1048576,256,1436518912,0.00145988469012081623
AVX-512 Merge Path Based Parallel Merge,20,1048576,1048576,2,111895632,0.01874203607439994812
AVX-512 Merge Path Based Parallel Merge,20,1048576,1048576,4,256904240,0.00816316623240709305
AVX-512 Merge Path Based Parallel Merge,20,1048576,1048576,8,938510144,0.00223455438390374184
AVX-512 Merge Path Based Parallel Merge,20,1048576,1048576,16,1985932544,0.00105600361712276936
AVX-512 Merge Path Based Parallel Merge,20,1048576,1048576,32,-2147483648,0.00048260687617585063
AVX-512 Merge Path Based Parallel Merge,20,1048576,1048576,64,-2147483648,0.00043897627620026469
AVX-512 Merge Path Based Parallel Merge,20,1048576,1048576,128,-2147483648,0.00052657129708677530
AVX-512 Merge Path Based Parallel Merge,20,1048576,1048576,256,1615681408,0.00129799847491085529
AVX-512 Merge Path Based Parallel Merge,24,1048576,1048576,2,99520432,0.02107257768511772156
AVX-512 Merge Path Based Parallel Merge,24,1048576,1048576,4,162650848,0.01289358176290988922
AVX-512 Merge Path Based Parallel Merge,24,1048576,1048576,8,919170432,0.00228157034143805504
AVX-512 Merge Path Based Parallel Merge,24,1048576,1048576,16,2040667520,0.00102767942007631063
AVX-512 Merge Path Based Parallel Merge,24,1048576,1048576,32,-2147483648,0.00049343111459165812
AVX-512 Merge Path Based Parallel Merge,24,1048576,1048576,64,-2147483648,0.00037546159001067281
AVX-512 Merge Path Based Parallel Merge,24,1048576,1048576,128,-2147483648,0.00053720473079010844
AVX-512 Merge Path Based Parallel Merge,24,1048576,1048576,256,1556885760,0.00134701724164187908
AVX-512 Merge Path Based Parallel Merge,28,1048576,1048576,2,109397880,0.01916995085775852203
AVX-512 Merge Path Based Parallel Merge,28,1048576,1048576,4,185795792,0.01128740329295396805
AVX-512 Merge Path Based Parallel Merge,28,1048576,1048576,8,960838656,0.00218262663111090660
AVX-512 Merge Path Based Parallel Merge,28,1048576,1048576,16,1989796096,0.00105395319405943155
AVX-512 Merge Path Based Parallel Merge,28,1048576,1048576,32,-2147483648,0.00050487520638853312
AVX-512 Merge Path Based Parallel Merge,28,1048576,1048576,64,-2147483648,0.00049262045649811625
AVX-512 Merge Path Based Parallel Merge,28,1048576,1048576,128,-2147483648,0.00052680971566587687
AVX-512 Merge Path Based Parallel Merge,28,1048576,1048576,256,1592456576,0.00131692888680845499
AVX-512 Merge Path Based Parallel Merge,4,2097152,2097152,2,274116384,0.01530118007212877274
AVX-512 Merge Path Based Parallel Merge,4,2097152,2097152,4,251309760,0.01668977737426757812
AVX-512 Merge Path Based Parallel Merge,4,2097152,2097152,8,308992608,0.01357412338256835938
AVX-512 Merge Path Based Parallel Merge,4,2097152,2097152,16,322756864,0.01299524307250976562
AVX-512 Merge Path Based Parallel Merge,4,2097152,2097152,32,638049920,0.00657362956553697586
AVX-512 Merge Path Based Parallel Merge,4,2097152,2097152,64,1198361472,0.00350003247149288654
AVX-512 Merge Path Based Parallel Merge,4,2097152,2097152,128,1385255168,0.00302782049402594566
AVX-512 Merge Path Based Parallel Merge,4,2097152,2097152,256,1326470784,0.00316200265660881996
AVX-512 Merge Path Based Parallel Merge,8,2097152,2097152,2,361017920,0.01161799393594264984
AVX-512 Merge Path Based Parallel Merge,8,2097152,2097152,4,648387776,0.00646882038563489914
AVX-512 Merge Path Based Parallel Merge,8,2097152,2097152,8,849740928,0.00493597984313964844
AVX-512 Merge Path Based Parallel Merge,8,2097152,2097152,16,1971952896,0.00212697987444698811
AVX-512 Merge Path Based Parallel Merge,8,2097152,2097152,32,-2147483648,0.00146923062857240438
AVX-512 Merge Path Based Parallel Merge,8,2097152,2097152,64,-2147483648,0.00124425883404910564
AVX-512 Merge Path Based Parallel Merge,8,2097152,2097152,128,-2147483648,0.00151619908865541220
AVX-512 Merge Path Based Parallel Merge,8,2097152,2097152,256,1346059136,0.00311598787084221840
AVX-512 Merge Path Based Parallel Merge,12,2097152,2097152,2,306772672,0.01367235183715820312
AVX-512 Merge Path Based Parallel Merge,12,2097152,2097152,4,553018624,0.00758438091725111008
AVX-512 Merge Path Based Parallel Merge,12,2097152,2097152,8,739926080,0.00566854467615485191
AVX-512 Merge Path Based Parallel Merge,12,2097152,2097152,16,1750988928,0.00239539146423339844
AVX-512 Merge Path Based Parallel Merge,12,2097152,2097152,32,-2147483648,0.00098423962481319904
AVX-512 Merge Path Based Parallel Merge,12,2097152,2097152,64,-2147483648,0.00057392119197174907
AVX-512 Merge Path Based Parallel Merge,12,2097152,2097152,128,-2147483648,0.00076017377432435751
AVX-512 Merge Path Based Parallel Merge,12,2097152,2097152,256,1112021888,0.00377178192138671875
AVX-512 Merge Path Based Parallel Merge,16,2097152,2097152,2,240920864,0.01740946806967258453
AVX-512 Merge Path Based Parallel Merge,16,2097152,2097152,4,447859392,0.00936522521078586578
AVX-512 Merge Path Based Parallel Merge,16,2097152,2097152,8,816736896,0.00513544073328375816
AVX-512 Merge Path Based Parallel Merge,16,2097152,2097152,16,1780729728,0.00235538487322628498
AVX-512 Merge Path Based Parallel Merge,16,2097152,2097152,32,-2147483648,0.00105075840838253498
AVX-512 Merge Path Based Parallel Merge,16,2097152,2097152,64,-2147483648,0.00059757230337709188
AVX-512 Merge Path Based Parallel Merge,16,2097152,2097152,128,-2147483648,0.00077142717782407999
AVX-512 Merge Path Based Parallel Merge,16,2097152,2097152,256,-2147483648,0.00158662791363894939
AVX-512 Merge Path Based Parallel Merge,20,2097152,2097152,2,236819520,0.01771097257733345032
AVX-512 Merge Path Based Parallel Merge,20,2097152,2097152,4,435409184,0.00963301677256822586
AVX-512 Merge Path Based Parallel Merge,20,2097152,2097152,8,717802304,0.00584325799718499184
AVX-512 Merge Path Based Parallel Merge,20,2097152,2097152,16,1019813184,0.00411281595006585121
AVX-512 Merge Path Based Parallel Merge,20,2097152,2097152,32,-2147483648,0.00103111262433230877
AVX-512 Merge Path Based Parallel Merge,20,2097152,2097152,64,-2147483648,0.00058622361393645406
AVX-512 Merge Path Based Parallel Merge,20,2097152,2097152,128,-2147483648,0.00075464247493073344
AVX-512 Merge Path Based Parallel Merge,20,2097152,2097152,256,-2147483648,0.00159215927124023438
AVX-512 Merge Path Based Parallel Merge,24,2097152,2097152,2,282979072,0.01482195872813463211
AVX-512 Merge Path Based Parallel Merge,24,2097152,2097152,4,457555520,0.00916676502674818039
AVX-512 Merge Path Based Parallel Merge,24,2097152,2097152,8,709700032,0.00590996723622083664
AVX-512 Merge Path Based Parallel Merge,24,2097152,2097152,16,1775553664,0.00236225128173828125
AVX-512 Merge Path Based Parallel Merge,24,2097152,2097152,32,-2147483648,0.00105838780291378498
AVX-512 Merge Path Based Parallel Merge,24,2097152,2097152,64,-2147483648,0.00057139398995786905
AVX-512 Merge Path Based Parallel Merge,24,2097152,2097152,128,-2147483648,0.00080499646719545126
AVX-512 Merge Path Based Parallel Merge,24,2097152,2097152,256,-2147483648,0.00151357648428529501
AVX-512 Merge Path Based Parallel Merge,28,2097152,2097152,2,246968176,0.01698317565023899078
AVX-512 Merge Path Based Parallel Merge,28,2097152,2097152,4,439174464,0.00955042801797389984
AVX-512 Merge Path Based Parallel Merge,28,2097152,2097152,8,704713536,0.00595178594812750816
AVX-512 Merge Path Based Parallel Merge,28,2097152,2097152,16,1709472896,0.00245356559753417969
AVX-512 Merge Path Based Parallel Merge,28,2097152,2097152,32,-2147483648,0.00105581281241029501
AVX-512 Merge Path Based Parallel Merge,28,2097152,2097152,64,-2147483648,0.00057587621267884970
AVX-512 Merge Path Based Parallel Merge,28,2097152,2097152,128,-2147483648,0.00081577303353697062
AVX-512 Merge Path Based Parallel Merge,28,2097152,2097152,256,-2147483648,0.00155725481454282999
AVX-512 Merge Path Based Parallel Merge,4,4194304,4194304,2,279296000,0.03003482893109321594
AVX-512 Merge Path Based Parallel Merge,4,4194304,4194304,4,268254944,0.03127102926373481750
AVX-512 Merge Path Based Parallel Merge,4,4194304,4194304,8,310663424,0.02700223959982395172
AVX-512 Merge Path Based Parallel Merge,4,4194304,4194304,16,323288320,0.02594776079058647156
AVX-512 Merge Path Based Parallel Merge,4,4194304,4194304,32,641446592,0.01307764090597629547
AVX-512 Merge Path Based Parallel Merge,4,4194304,4194304,64,1258724480,0.00666437158361077309
AVX-512 Merge Path Based Parallel Merge,4,4194304,4194304,128,1663264768,0.00504345912486314774
AVX-512 Merge Path Based Parallel Merge,4,4194304,4194304,256,1452327424,0.00577597599476575851
AVX-512 Merge Path Based Parallel Merge,8,4194304,4194304,2,380676960,0.02203602716326713562
AVX-512 Merge Path Based Parallel Merge,8,4194304,4194304,4,746174656,0.01124215126037597656
AVX-512 Merge Path Based Parallel Merge,8,4194304,4194304,8,1132131200,0.00740957260131835938
AVX-512 Merge Path Based Parallel Merge,8,4194304,4194304,16,1734194176,0.00483717909082770348
AVX-512 Merge Path Based Parallel Merge,8,4194304,4194304,32,-2147483648,0.00303015718236565590
AVX-512 Merge Path Based Parallel Merge,8,4194304,4194304,64,-2147483648,0.00243077287450432777
AVX-512 Merge Path Based Parallel Merge,8,4194304,4194304,128,-2147483648,0.00275702471844851971
AVX-512 Merge Path Based Parallel Merge,8,4194304,4194304,256,1478956416,0.00567197799682617188
AVX-512 Merge Path Based Parallel Merge,12,4194304,4194304,2,339847776,0.02468342706561088562
AVX-512 Merge Path Based Parallel Merge,12,4194304,4194304,4,607246912,0.01381416339427232742
AVX-512 Merge Path Based Parallel Merge,12,4194304,4194304,8,1111902336,0.00754437455907464027
AVX-512 Merge Path Based Parallel Merge,12,4194304,4194304,16,1794260480,0.00467524537816643715
AVX-512 Merge Path Based Parallel Merge,12,4194304,4194304,32,-2147483648,0.00242476467974483967
AVX-512 Merge Path Based Parallel Merge,12,4194304,4194304,64,-2147483648,0.00111250882036983967
AVX-512 Merge Path Based Parallel Merge,12,4194304,4194304,128,-2147483648,0.00124421122018247843
AVX-512 Merge Path Based Parallel Merge,12,4194304,4194304,256,-2147483648,0.00254411692731082439
AVX-512 Merge Path Based Parallel Merge,16,4194304,4194304,2,277531360,0.03022580221295356750
AVX-512 Merge Path Based Parallel Merge,16,4194304,4194304,4,481089344,0.01743669435381889343
AVX-512 Merge Path Based Parallel Merge,16,4194304,4194304,8,889738944,0.00942816771566867828
AVX-512 Merge Path Based Parallel Merge,16,4194304,4194304,16,1477763712,0.00567655544728040695
AVX-512 Merge Path Based Parallel Merge,16,4194304,4194304,32,-2147483648,0.00248456001281738281
AVX-512 Merge Path Based Parallel Merge,16,4194304,4194304,64,-2147483648,0.00117316248361021280
AVX-512 Merge Path Based Parallel Merge,16,4194304,4194304,128,-2147483648,0.00121564860455691814
AVX-512 Merge Path Based Parallel Merge,16,4194304,4194304,256,-2147483648,0.00246634474024176598
AVX-512 Merge Path Based Parallel Merge,20,4194304,4194304,2,298837184,0.02807083167135715485
AVX-512 Merge Path Based Parallel Merge,20,4194304,4194304,4,481887904,0.01740779913961887360
AVX-512 Merge Path Based Parallel Merge,20,4194304,4194304,8,954007552,0.00879302062094211578
AVX-512 Merge Path Based Parallel Merge,20,4194304,4194304,16,1439457408,0.00582761783152818680
AVX-512 Merge Path Based Parallel Merge,20,4194304,4194304,32,-2147483648,0.00272421841509640217
AVX-512 Merge Path Based Parallel Merge,20,4194304,4194304,64,-2147483648,0.00118217465933412313
AVX-512 Merge Path Based Parallel Merge,20,4194304,4194304,128,-2147483648,0.00136113166809082031
AVX-512 Merge Path Based Parallel Merge,20,4194304,4194304,256,-2147483648,0.00259904866106808186
AVX-512 Merge Path Based Parallel Merge,24,4194304,4194304,2,316158880,0.02653288841247558594
AVX-512 Merge Path Based Parallel Merge,24,4194304,4194304,4,552483712,0.01518344879150390625
AVX-512 Merge Path Based Parallel Merge,24,4194304,4194304,8,823380608,0.01018800772726535797
AVX-512 Merge Path Based Parallel Merge,24,4194304,4194304,16,1349860096,0.00621442776173353195
AVX-512 Merge Path Based Parallel Merge,24,4194304,4194304,32,-2147483648,0.00247244839556515217
AVX-512 Merge Path Based Parallel Merge,24,4194304,4194304,64,-2147483648,0.00119023327715694904
AVX-512 Merge Path Based Parallel Merge,24,4194304,4194304,128,-2147483648,0.00217776303179562092
AVX-512 Merge Path Based Parallel Merge,24,4194304,4194304,256,-2147483648,0.00254292483441531658
AVX-512 Merge Path Based Parallel Merge,28,4194304,4194304,2,332582528,0.02522263489663600922
AVX-512 Merge Path Based Parallel Merge,28,4194304,4194304,4,487822208,0.01719603501260280609
AVX-512 Merge Path Based Parallel Merge,28,4194304,4194304,8,923169024,0.00908675231039524078
AVX-512 Merge Path Based Parallel Merge,28,4194304,4194304,16,1346873344,0.00622820854187011719
AVX-512 Merge Path Based Parallel Merge,28,4194304,4194304,32,-2147483648,0.00288119306787848473
AVX-512 Merge Path Based Parallel Merge,28,4194304,4194304,64,-2147483648,0.00120987894479185343
AVX-512 Merge Path Based Parallel Merge,28,4194304,4194304,128,-2147483648,0.00133361818734556437
AVX-512 Merge Path Based Parallel Merge,28,4194304,4194304,256,-2147483648,0.00257496838457882404
AVX-512 Merge Path Based Parallel Merge,4,8388608,8388608,2,230777872,0.07269854843616485596
AVX-512 Merge Path Based Parallel Merge,4,8388608,8388608,4,267587616,0.06269802898168563843
AVX-512 Merge Path Based Parallel Merge,4,8388608,8388608,8,313827584,0.05345997959375381470
AVX-512 Merge Path Based Parallel Merge,4,8388608,8388608,16,323954784,0.05178875848650932312
AVX-512 Merge Path Based Parallel Merge,4,8388608,8388608,32,644558208,0.02602901495993137360
AVX-512 Merge Path Based Parallel Merge,4,8388608,8388608,64,1274131328,0.01316757220774888992
AVX-512 Merge Path Based Parallel Merge,4,8388608,8388608,128,1832089984,0.00915741920471191406
AVX-512 Merge Path Based Parallel Merge,4,8388608,8388608,256,1759201024,0.00953683815896511078
AVX-512 Merge Path Based Parallel Merge,8,8388608,8388608,2,375338016,0.04469895362854003906
AVX-512 Merge Path Based Parallel Merge,8,8388608,8388608,4,571163776,0.02937374077737331390
AVX-512 Merge Path Based Parallel Merge,8,8388608,8388608,8,1082053376,0.01550498045980930328
AVX-512 Merge Path Based Parallel Merge,8,8388608,8388608,16,1356568576,0.01236739195883274078
AVX-512 Merge Path Based Parallel Merge,8,8388608,8388608,32,-2147483648,0.00645446777343750000
AVX-512 Merge Path Based Parallel Merge,8,8388608,8388608,64,-2147483648,0.00519599905237555504
AVX-512 Merge Path Based Parallel Merge,8,8388608,8388608,128,-2147483648,0.00529856700450181961
AVX-512 Merge Path Based Parallel Merge,8,8388608,8388608,256,1798562176,0.00932812690734863281
AVX-512 Merge Path Based Parallel Merge,12,8388608,8388608,2,399113536,0.04203619807958602905
AVX-512 Merge Path Based Parallel Merge,12,8388608,8388608,4,642168960,0.02612585946917533875
AVX-512 Merge Path Based Parallel Merge,12,8388608,8388608,8,1226111488,0.01368327159434556961
AVX-512 Merge Path Based Parallel Merge,12,8388608,8388608,16,-2147483648,0.00744757661595940590
AVX-512 Merge Path Based Parallel Merge,12,8388608,8388608,32,-2147483648,0.00467095384374260902
AVX-512 Merge Path Based Parallel Merge,12,8388608,8388608,64,-2147483648,0.00246057519689202309
AVX-512 Merge Path Based Parallel Merge,12,8388608,8388608,128,-2147483648,0.00234842300415039062
AVX-512 Merge Path Based Parallel Merge,12,8388608,8388608,256,-2147483648,0.00323019037023186684
AVX-512 Merge Path Based Parallel Merge,16,8388608,8388608,2,326424096,0.05139698833227157593
AVX-512 Merge Path Based Parallel Merge,16,8388608,8388608,4,661980032,0.02534398995339870453
AVX-512 Merge Path Based Parallel Merge,16,8388608,8388608,8,1178346752,0.01423792820423841476
AVX-512 Merge Path Based Parallel Merge,16,8388608,8388608,16,1988783872,0.00843591708689928055
AVX-512 Merge Path Based Parallel Merge,16,8388608,8388608,32,-2147483648,0.00624728202819824219
AVX-512 Merge Path Based Parallel Merge,16,8388608,8388608,64,-2147483648,0.00381278991699218750
AVX-512 Merge Path Based Parallel Merge,16,8388608,8388608,128,-2147483648,0.00249719619750976562
AVX-512 Merge Path Based Parallel Merge,16,8388608,8388608,256,-2147483648,0.00351552967913448811
AVX-512 Merge Path Based Parallel Merge,20,8388608,8388608,2,344299424,0.04872856289148330688
AVX-512 Merge Path Based Parallel Merge,20,8388608,8388608,4,616355968,0.02722001075744628906
AVX-512 Merge Path Based Parallel Merge,20,8388608,8388608,8,872212928,0.01923522911965847015
AVX-512 Merge Path Based Parallel Merge,20,8388608,8388608,16,1380087808,0.01215662993490695953
AVX-512 Merge Path Based Parallel Merge,20,8388608,8388608,32,-2147483648,0.00601539621129631996
AVX-512 Merge Path Based Parallel Merge,20,8388608,8388608,64,-2147483648,0.00353760714642703533
AVX-512 Merge Path Based Parallel Merge,20,8388608,8388608,128,-2147483648,0.00254478445276618004
AVX-512 Merge Path Based Parallel Merge,20,8388608,8388608,256,-2147483648,0.00317969312891364098
AVX-512 Merge Path Based Parallel Merge,24,8388608,8388608,2,340997600,0.04920039325952529907
AVX-512 Merge Path Based Parallel Merge,24,8388608,8388608,4,594233280,0.02823338471353054047
AVX-512 Merge Path Based Parallel Merge,24,8388608,8388608,8,1150101760,0.01458759326487779617
AVX-512 Merge Path Based Parallel Merge,24,8388608,8388608,16,1881326080,0.00891776103526353836
AVX-512 Merge Path Based Parallel Merge,24,8388608,8388608,32,-2147483648,0.00552697200328111649
AVX-512 Merge Path Based Parallel Merge,24,8388608,8388608,64,-2147483648,0.00324840540997684002
AVX-512 Merge Path Based Parallel Merge,24,8388608,8388608,128,-2147483648,0.00254321098327636719
AVX-512 Merge Path Based Parallel Merge,24,8388608,8388608,256,-2147483648,0.00310602178797125816
AVX-512 Merge Path Based Parallel Merge,28,8388608,8388608,2,336701280,0.04982819408178329468
AVX-512 Merge Path Based Parallel Merge,28,8388608,8388608,4,656056384,0.02557282522320747375
AVX-512 Merge Path Based Parallel Merge,28,8388608,8388608,8,1137085184,0.01475458126515150070
AVX-512 Merge Path Based Parallel Merge,28,8388608,8388608,16,1723237504,0.00973587017506361008
AVX-512 Merge Path Based Parallel Merge,28,8388608,8388608,32,-2147483648,0.00508260726928710938
AVX-512 Merge Path Based Parallel Merge,28,8388608,8388608,64,-2147483648,0.00332608213648200035
AVX-512 Merge Path Based Parallel Merge,28,8388608,8388608,128,-2147483648,0.00258140568621456623
AVX-512 Merge Path Based Parallel Merge,28,8388608,8388608,256,-2147483648,0.00308494572527706623
AVX-512 Merge Path Based Parallel Merge,4,5000,5000,2,208464416,0.00004796981738763861
AVX-512 Merge Path Based Parallel Merge,4,5000,5000,4,210981088,0.00004739761425298639
AVX-512 Merge Path Based Parallel Merge,4,5000,5000,8,224054704,0.00004463195728021674
AVX-512 Merge Path Based Parallel Merge,4,5000,5000,16,206007072,0.00004854202416026965
AVX-512 Merge Path Based Parallel Merge,4,5000,5000,32,218226016,0.00004582405017572455
AVX-512 Merge Path Based Parallel Merge,4,5000,5000,64,208257408,0.00004801750037586316
AVX-512 Merge Path Based Parallel Merge,4,5000,5000,128,118550144,0.00008435249037574977
AVX-512 Merge Path Based Parallel Merge,4,5000,5000,256,19784452,0.00050544738769531250
AVX-512 Merge Path Based Parallel Merge,8,5000,5000,2,274856096,0.00003638267662608996
AVX-512 Merge Path Based Parallel Merge,8,5000,5000,4,400985088,0.00002493858301022556
AVX-512 Merge Path Based Parallel Merge,8,5000,5000,8,434192960,0.00002303123437741306
AVX-512 Merge Path Based Parallel Merge,8,5000,5000,16,367921408,0.00002717971801757812
AVX-512 Merge Path Based Parallel Merge,8,5000,5000,32,314415616,0.00003180503699695691
AVX-512 Merge Path Based Parallel Merge,8,5000,5000,64,221218560,0.00004520416405284777
AVX-512 Merge Path Based Parallel Merge,8,5000,5000,128,116963296,0.00008549690392101184
AVX-512 Merge Path Based Parallel Merge,8,5000,5000,256,42306880,0.00023636818514205515
AVX-512 Merge Path Based Parallel Merge,12,5000,5000,2,333410496,0.00002999305797857232
AVX-512 Merge Path Based Parallel Merge,12,5000,5000,4,420270944,0.00002379417492193170
AVX-512 Merge Path Based Parallel Merge,12,5000,5000,8,434192960,0.00002303123437741306
AVX-512 Merge Path Based Parallel Merge,12,5000,5000,16,399457536,0.00002503395080566406
AVX-512 Merge Path Based Parallel Merge,12,5000,5000,32,310689184,0.00003218650817871094
AVX-512 Merge Path Based Parallel Merge,12,5000,5000,64,232500224,0.00004301071021473035
AVX-512 Merge Path Based Parallel Merge,12,5000,5000,128,116379136,0.00008592605445301160
AVX-512 Merge Path Based Parallel Merge,12,5000,5000,256,43827628,0.00022816658020019531
AVX-512 Merge Path Based Parallel Merge,16,5000,5000,2,331303648,0.00003018379175045993
AVX-512 Merge Path Based Parallel Merge,16,5000,5000,4,362202400,0.00002760887218755670
AVX-512 Merge Path Based Parallel Merge,16,5000,5000,8,444311872,0.00002250671423098538
AVX-512 Merge Path Based Parallel Merge,16,5000,5000,16,357875776,0.00002794265674310736
AVX-512 Merge Path Based Parallel Merge,16,5000,5000,32,318232480,0.00003142356945318170
AVX-512 Merge Path Based Parallel Merge,16,5000,5000,64,232500224,0.00004301071021473035
AVX-512 Merge Path Based Parallel Merge,16,5000,5000,128,115992920,0.00008621215965831652
AVX-512 Merge Path Based Parallel Merge,16,5000,5000,256,37677904,0.00026540755061432719
AVX-512 Merge Path Based Parallel Merge,20,5000,5000,2,342671904,0.00002918243444582913
AVX-512 Merge Path Based Parallel Merge,20,5000,5000,4,277401056,0.00003604888843256049
AVX-512 Merge Path Based Parallel Merge,20,5000,5000,8,449068928,0.00002226829565188382
AVX-512 Merge Path Based Parallel Merge,20,5000,5000,16,404075520,0.00002474784923833795
AVX-512 Merge Path Based Parallel Merge,20,5000,5000,32,316790336,0.00003156661841785535
AVX-512 Merge Path Based Parallel Merge,20,5000,5000,64,228199344,0.00004382133556646295
AVX-512 Merge Path Based Parallel Merge,20,5000,5000,128,118550144,0.00008435249037574977
AVX-512 Merge Path Based Parallel Merge,20,5000,5000,256,43365424,0.00023059845261741430
AVX-512 Merge Path Based Parallel Merge,24,5000,5000,2,349525344,0.00002861022949218750
AVX-512 Merge Path Based Parallel Merge,24,5000,5000,4,400219840,0.00002498626781743951
AVX-512 Merge Path Based Parallel Merge,24,5000,5000,8,442437120,0.00002260208202642389
AVX-512 Merge Path Based Parallel Merge,24,5000,5000,16,417759360,0.00002393722570559476
AVX-512 Merge Path Based Parallel Merge,24,5000,5000,32,316312512,0.00003161430504405871
AVX-512 Merge Path Based Parallel Merge,24,5000,5000,64,235900112,0.00004239082409185357
AVX-512 Merge Path Based Parallel Merge,24,5000,5000,128,119427784,0.00008373260789085180
AVX-512 Merge Path Based Parallel Merge,24,5000,5000,256,42086132,0.00023760795011185110
AVX-512 Merge Path Based Parallel Merge,28,5000,5000,2,363457888,0.00002751350439211819
AVX-512 Merge Path Based Parallel Merge,28,5000,5000,4,409600000,0.00002441406286379788
AVX-512 Merge Path Based Parallel Merge,28,5000,5000,8,447153920,0.00002236366344732232
AVX-512 Merge Path Based Parallel Merge,28,5000,5000,16,407213984,0.00002455711364746094
AVX-512 Merge Path Based Parallel Merge,28,5000,5000,32,314887680,0.00003175735400873236
AVX-512 Merge Path Based Parallel Merge,28,5000,5000,64,211833536,0.00004720687866210938
AVX-512 Merge Path Based Parallel Merge,28,5000,5000,128,114223960,0.00008754730515647680
AVX-512 Merge Path Based Parallel Merge,28,5000,5000,256,43509376,0.00022983551025390625
AVX-512 Merge Path Based Parallel Merge,4,50000,50000,2,216939280,0.00046095848665572703
AVX-512 Merge Path Based Parallel Merge,4,50000,50000,4,269591456,0.00037093163700774312
AVX-512 Merge Path Based Parallel Merge,4,50000,50000,8,286144352,0.00034947396488860250
AVX-512 Merge Path Based Parallel Merge,4,50000,50000,16,296920864,0.00033679007901810110
AVX-512 Merge Path Based Parallel Merge,4,50000,50000,32,518711872,0.00019278525724075735
AVX-512 Merge Path Based Parallel Merge,4,50000,50000,64,666609024,0.00015001297288108617
AVX-512 Merge Path Based Parallel Merge,4,50000,50000,128,409120576,0.00024442671565338969
AVX-512 Merge Path Based Parallel Merge,4,50000,50000,256,186066192,0.00053744314936921000
AVX-512 Merge Path Based Parallel Merge,8,50000,50000,2,479897472,0.00020837783813476562
AVX-512 Merge Path Based Parallel Merge,8,50000,50000,4,756275520,0.00013222693814896047
AVX-512 Merge Path Based Parallel Merge,8,50000,50000,8,1045961088,0.00009560585021972656
AVX-512 Merge Path Based Parallel Merge,8,50000,50000,16,1413175296,0.00007076263136696070
AVX-512 Merge Path Based Parallel Merge,8,50000,50000,32,1228560128,0.00008139610145008191
AVX-512 Merge Path Based Parallel Merge,8,50000,50000,64,489874336,0.00020413399033714086
AVX-512 Merge Path Based Parallel Merge,8,50000,50000,128,519869120,0.00019235610670875758
AVX-512 Merge Path Based Parallel Merge,8,50000,50000,256,169727424,0.00058917998103424907
AVX-512 Merge Path Based Parallel Merge,12,50000,50000,2,403919872,0.00024757385835982859
AVX-512 Merge Path Based Parallel Merge,12,50000,50000,4,729190528,0.00013713836960960180
AVX-512 Merge Path Based Parallel Merge,12,50000,50000,8,1079337088,0.00009264946129405871
AVX-512 Merge Path Based Parallel Merge,12,50000,50000,16,1388842368,0.00007200241088867188
AVX-512 Merge Path Based Parallel Merge,12,50000,50000,32,1479994368,0.00006756782386219129
AVX-512 Merge Path Based Parallel Merge,12,50000,50000,64,533490720,0.00018744468980003148
AVX-512 Merge Path Based Parallel Merge,12,50000,50000,128,551156928,0.00018143653869628906
AVX-512 Merge Path Based Parallel Merge,12,50000,50000,256,190893136,0.00052385329036042094
AVX-512 Merge Path Based Parallel Merge,16,50000,50000,2,454125600,0.00022020339383743703
AVX-512 Merge Path Based Parallel Merge,16,50000,50000,4,709936384,0.00014085769362282008
AVX-512 Merge Path Based Parallel Merge,16,50000,50000,8,1036142336,0.00009651183790992945
AVX-512 Merge Path Based Parallel Merge,16,50000,50000,16,1409376256,0.00007095337059581652
AVX-512 Merge Path Based Parallel Merge,16,50000,50000,32,1471685632,0.00006794929504394531
AVX-512 Merge Path Based Parallel Merge,16,50000,50000,64,1165084416,0.00008583068847656250
AVX-512 Merge Path Based Parallel Merge,16,50000,50000,128,523241536,0.00019111632718704641
AVX-512 Merge Path Based Parallel Merge,16,50000,50000,256,182949664,0.00054659845773130655
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,2,428865440,0.00023317337036132812
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,4,744991808,0.00013422966003417969
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,8,1081006208,0.00009250640869140625
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,16,1418912000,0.00007047653343761340
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,32,1496896384,0.00006680488877464086
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,64,519354144,0.00019254683866165578
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,128,460305536,0.00021724701218772680
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,256,178876832,0.00055904389591887593
