Name,Entropy,A Size,B Size,Number of Threads,Elements Per Second,Total Time
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,64,1146611328,0.00008721351332496852
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,128,387572000,0.00025801657466217875
AVX-512 Merge Path Based Parallel Merge,20,50000,50000,256,185736608,0.00053839682368561625
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,2,459901760,0.00021743774414062500
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,4,732757504,0.00013647080049850047
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,8,1008731136,0.00009913444228004664
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,16,1462449152,0.00006837844557594508
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,32,1470653568,0.00006799698167014867
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,64,522980544,0.00019121170043945312
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,128,566951104,0.00017638206190895289
AVX-512 Merge Path Based Parallel Merge,24,50000,50000,256,179796976,0.00055618287296965718
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,2,452069856,0.00022120475478004664
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,4,744462848,0.00013432503328658640
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,8,1120872192,0.00008921623521018773
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,16,1351257728,0.00007400512549793348
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,32,981812736,0.00010185241990257055
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,64,1131149952,0.00008840560622047633
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,128,567411264,0.00017623901658225805
AVX-512 Merge Path Based Parallel Merge,28,50000,50000,256,209275728,0.00047783850459381938
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,2,267924480,0.00373239512555301189
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,4,269744032,0.00370721821673214436
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,8,313199424,0.00319285388104617596
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,16,315356448,0.00317101483233273029
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,32,612664896,0.00163221359252929688
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,64,1028419008,0.00097236630972474813
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,128,1037115904,0.00096421240596100688
AVX-512 Merge Path Based Parallel Merge,4,500000,500000,256,750886912,0.00133175845257937908
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,2,496672992,0.00201339717023074627
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,4,974105664,0.00102658267132937908
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,8,1763053440,0.00056719779968261719
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,16,1576450304,0.00063433649484068155
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,32,-2147483648,0.00037083626375533640
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,64,-2147483648,0.00040416716365143657
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,128,1385813760,0.00072159769479185343
AVX-512 Merge Path Based Parallel Merge,8,500000,500000,256,730689472,0.00136857037432491779
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,2,456081056,0.00219259271398186684
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,4,900761152,0.00111017224844545126
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,8,1702371968,0.00058741570683196187
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,16,-2147483648,0.00032639503479003906
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,32,2035674752,0.00049123761709779501
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,64,-2147483648,0.00024995804415084422
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,128,-2147483648,0.00045156478881835938
AVX-512 Merge Path Based Parallel Merge,12,500000,500000,256,981904640,0.00101842882577329874
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,2,475879200,0.00210137362591922283
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,4,884575680,0.00113048555795103312
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,8,1632787200,0.00061244965763762593
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,16,-2147483648,0.00035295487032271922
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,32,-2147483648,0.00024175643920898438
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,64,-2147483648,0.00024819374084472656
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,128,-2147483648,0.00039896965608932078
AVX-512 Merge Path Based Parallel Merge,16,500000,500000,256,944067776,0.00105924601666629314
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,2,472320896,0.00211720471270382404
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,4,878020544,0.00113892555236816406
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,8,1670238976,0.00059871672419831157
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,16,-2147483648,0.00035939217195846140
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,32,-2147483648,0.00044550895108841360
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,64,-2147483648,0.00031127929105423391
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,128,2069625984,0.00048317908658646047
AVX-512 Merge Path Based Parallel Merge,20,500000,500000,256,797093120,0.00125455856323242188
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,2,471524416,0.00212078099139034748
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,4,798641280,0.00125212664715945721
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,8,1369434496,0.00073022843571379781
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,16,-2147483648,0.00035748482332564890
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,32,-2147483648,0.00046105385990813375
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,64,-2147483648,0.00033302308293059468
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,128,-2147483648,0.00042552949162200093
AVX-512 Merge Path Based Parallel Merge,24,500000,500000,256,1062656192,0.00094103813171386719
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,2,465206752,0.00214958190917968750
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,4,818624384,0.00122156145516782999
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,8,1389394432,0.00071973801823332906
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,16,-2147483648,0.00033917426480911672
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,32,-2147483648,0.00023498534574173391
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,64,-2147483648,0.00024995804415084422
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,128,-2147483648,0.00042576791020110250
AVX-512 Merge Path Based Parallel Merge,28,500000,500000,256,970499392,0.00103039736859500408
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,2,299853568,0.03334961086511611938
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,4,318108896,0.03143577650189399719
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,8,322501824,0.03100757673382759094
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,16,323342144,0.03092699125409126282
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,32,643882752,0.01553077716380357742
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,64,1244836992,0.00803318060934543610
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,128,1687373312,0.00592637062072753906
AVX-512 Merge Path Based Parallel Merge,4,5000000,5000000,256,1224671616,0.00816545449197292328
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,2,534916800,0.01869449578225612640
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,4,1039156032,0.00962319411337375641
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,8,2086386304,0.00479297619313001633
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,16,-2147483648,0.00315179815515875816
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,32,-2147483648,0.00281438836827874184
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,64,-2147483648,0.00251917843706905842
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,128,-2147483648,0.00300073623657226562
AVX-512 Merge Path Based Parallel Merge,8,5000000,5000000,256,1588871936,0.00629377365112304688
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,2,529975968,0.01886877976357936859
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,4,1001620096,0.00998382549732923508
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,8,1995235456,0.00501193990930914879
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,16,-2147483648,0.00278143887408077717
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,32,-2147483648,0.00149521825369447470
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,64,-2147483648,0.00081701279850676656
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,128,-2147483648,0.00128502841107547283
AVX-512 Merge Path Based Parallel Merge,12,5000000,5000000,256,-2147483648,0.00234966282732784748
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,2,506236864,0.01975359953939914703
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,4,993449472,0.01006593741476535797
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,8,1976971776,0.00505824107676744461
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,16,-2147483648,0.00261702528223395348
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,32,-2147483648,0.00160722737200558186
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,64,-2147483648,0.00085735321044921875
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,128,-2147483648,0.00132303242571651936
AVX-512 Merge Path Based Parallel Merge,16,5000000,5000000,256,-2147483648,0.00239100446924567223
AVX-512 Merge Path Based Parallel Merge,20,5000000,5000000,2,508214432,0.01967673376202583313
AVX-512 Merge Path Based Parallel Merge,20,5000000,5000000,4,984347328,0.01015901565551757812
AVX-512 Merge Path Based Parallel Merge,20,5000000,5000000,8,1937448192,0.00516142835840582848
AVX-512 Merge Path Based Parallel Merge,20,5000000,5000000,16,-2147483648,0.00260262493975460529
AVX-512 Merge Path Based Parallel Merge,20,5000000,5000000,32,-2147483648,0.00147237780038267374
AVX-512 Merge Path Based Parallel Merge,20,5000000,5000000,64,-2147483648,0.00084371567936614156
AVX-512 Merge Path Based Parallel Merge,20,5000000,5000000,128,-2147483648,0.00142455101013183594
AVX-512 Merge Path Based Parallel Merge,20,5000000,5000000,256,-2147483648,0.00244064326398074627
AVX-512 Merge Path Based Parallel Merge,24,5000000,5000000,2,512620768,0.01950759813189506531
AVX-512 Merge Path Based Parallel Merge,24,5000000,5000000,4,1004479360,0.00995540618896484375
AVX-512 Merge Path Based Parallel Merge,24,5000000,5000000,8,1961550080,0.00509800901636481285
AVX-512 Merge Path Based Parallel Merge,24,5000000,5000000,16,-2147483648,0.00260515208356082439
AVX-512 Merge Path Based Parallel Merge,24,5000000,5000000,32,-2147483648,0.00188865663949400187
AVX-512 Merge Path Based Parallel Merge,24,5000000,5000000,64,-2147483648,0.00084304809570312500
AVX-512 Merge Path Based Parallel Merge,24,5000000,5000000,128,-2147483648,0.00138082506600767374
AVX-512 Merge Path Based Parallel Merge,24,5000000,5000000,256,-2147483648,0.00343885412439703941
AVX-512 Merge Path Based Parallel Merge,28,5000000,5000000,2,504982528,0.01980266533792018890
AVX-512 Merge Path Based Parallel Merge,28,5000000,5000000,4,1008425472,0.00991644896566867828
AVX-512 Merge Path Based Parallel Merge,28,5000000,5000000,8,1924416512,0.00519638042896986008
AVX-512 Merge Path Based Parallel Merge,28,5000000,5000000,16,-2147483648,0.00259356503374874592
AVX-512 Merge Path Based Parallel Merge,28,5000000,5000000,32,-2147483648,0.00154147145804017782
AVX-512 Merge Path Based Parallel Merge,28,5000000,5000000,64,-2147483648,0.00091886520385742188
AVX-512 Merge Path Based Parallel Merge,28,5000000,5000000,128,-2147483648,0.00142660143319517374
AVX-512 Merge Path Based Parallel Merge,28,5000000,5000000,256,-2147483648,0.00245299329981207848
