Name,Entropy,A Size,B Size,Number of Threads,Elements Per Second,Total Time
AVX-512 Merge Path Based Parallel Merge,16,1048576,1048576,2,96546528,0.02172167226672172546
AVX-512 Merge Path Based Parallel Merge,16,1048576,1048576,4,222482016,0.00942616444081068039
AVX-512 Merge Path Based Parallel Merge,16,1048576,1048576,8,957106240,0.00219113822095096111
AVX-512 Merge Path Based Parallel Merge,16,1048576,1048576,16,2083592192,0.00100650789681822062
AVX-512 Merge Path Based Parallel Merge,16,1048576,1048576,32,-2147483648,0.00051188468933105469
AVX-512 Merge Path Based Parallel Merge,16,1048576,1048576,64,-2147483648,0.00046312808990478516
AVX-512 Merge Path Based Parallel Merge,16,1048576,1048576,128,-2147483648,0.00054001808166503906
AVX-512 Merge Path Based Parallel Merge,16,1048576,1048576,256,1590412160,0.00131862168200314045
AVX-512 Merge Path Based Parallel Merge,20,1048576,1048576,2,233527488,0.00898032169789075851
AVX-512 Merge Path Based Parallel Merge,20,1048576,1048576,4,376485472,0.00557033997029066086
AVX-512 Merge Path Based Parallel Merge,20,1048576,1048576,8,892171072,0.00235061650164425373
AVX-512 Merge Path Based Parallel Merge,20,1048576,1048576,16,2078177152,0.00100913050118833780
AVX-512 Merge Path Based Parallel Merge,20,1048576,1048576,32,-2147483648,0.00050218106480315328
AVX-512 Merge Path Based Parallel Merge,20,1048576,1048576,64,-2147483648,0.00041770935058593750
AVX-512 Merge Path Based Parallel Merge,20,1048576,1048576,128,-2147483648,0.00052692892495542765
AVX-512 Merge Path Based Parallel Merge,20,1048576,1048576,256,1651569408,0.00126979348715394735
AVX-512 Merge Path Based Parallel Merge,24,1048576,1048576,2,236655152,0.00886163674294948578
AVX-512 Merge Path Based Parallel Merge,24,1048576,1048576,4,355320160,0.00590214738622307777
AVX-512 Merge Path Based Parallel Merge,24,1048576,1048576,8,942118912,0.00222599506378173828
AVX-512 Merge Path Based Parallel Merge,24,1048576,1048576,16,2097354112,0.00099990365561097860
AVX-512 Merge Path Based Parallel Merge,24,1048576,1048576,32,-2147483648,0.00050749781075865030
AVX-512 Merge Path Based Parallel Merge,24,1048576,1048576,64,-2147483648,0.00045633316040039062
AVX-512 Merge Path Based Parallel Merge,24,1048576,1048576,128,-2147483648,0.00057041645050048828
AVX-512 Merge Path Based Parallel Merge,24,1048576,1048576,256,1644775168,0.00127503869589418173
AVX-512 Merge Path Based Parallel Merge,28,1048576,1048576,2,227517328,0.00921754818409681320
AVX-512 Merge Path Based Parallel Merge,28,1048576,1048576,4,381837856,0.00549225788563489914
AVX-512 Merge Path Based Parallel Merge,28,1048576,1048576,8,900031040,0.00233008852228522301
AVX-512 Merge Path Based Parallel Merge,28,1048576,1048576,16,2054873856,0.00102057459298521280
AVX-512 Merge Path Based Parallel Merge,28,1048576,1048576,32,-2147483648,0.00051293370779603720
AVX-512 Merge Path Based Parallel Merge,28,1048576,1048576,64,-2147483648,0.00042808055877685547
AVX-512 Merge Path Based Parallel Merge,28,1048576,1048576,128,-2147483648,0.00052745343418791890
AVX-512 Merge Path Based Parallel Merge,28,1048576,1048576,256,1602582144,0.00130860810168087482
AVX-512 Merge Path Based Parallel Merge,4,2097152,2097152,2,207509584,0.02021257951855659485
AVX-512 Merge Path Based Parallel Merge,4,2097152,2097152,4,273430016,0.01533958874642848969
AVX-512 Merge Path Based Parallel Merge,4,2097152,2097152,8,301110272,0.01392946206033229828
AVX-512 Merge Path Based Parallel Merge,4,2097152,2097152,16,322059040,0.01302340067923069000
AVX-512 Merge Path Based Parallel Merge,4,2097152,2097152,32,638663808,0.00656731147319078445
AVX-512 Merge Path Based Parallel Merge,4,2097152,2097152,64,1209841536,0.00346682080999016762
AVX-512 Merge Path Based Parallel Merge,4,2097152,2097152,128,1378806016,0.00304198265075683594
AVX-512 Merge Path Based Parallel Merge,4,2097152,2097152,256,1349839360,0.00310726161114871502
AVX-512 Merge Path Based Parallel Merge,8,2097152,2097152,2,119898144,0.03498222678899765015
AVX-512 Merge Path Based Parallel Merge,8,2097152,2097152,4,456141376,0.00919518433511257172
AVX-512 Merge Path Based Parallel Merge,8,2097152,2097152,8,795393088,0.00527324667200446129
AVX-512 Merge Path Based Parallel Merge,8,2097152,2097152,16,1446261888,0.00290009984746575356
AVX-512 Merge Path Based Parallel Merge,8,2097152,2097152,32,-2147483648,0.00164568424224853516
AVX-512 Merge Path Based Parallel Merge,8,2097152,2097152,64,-2147483648,0.00127816200256347656
AVX-512 Merge Path Based Parallel Merge,8,2097152,2097152,128,-2147483648,0.00166523456573486328
AVX-512 Merge Path Based Parallel Merge,8,2097152,2097152,256,1332913024,0.00314671988599002361
AVX-512 Merge Path Based Parallel Merge,12,2097152,2097152,2,270909920,0.01548228226602077484
AVX-512 Merge Path Based Parallel Merge,12,2097152,2097152,4,532480160,0.00787692051380872726
AVX-512 Merge Path Based Parallel Merge,12,2097152,2097152,8,798211648,0.00525462627410888672
AVX-512 Merge Path Based Parallel Merge,12,2097152,2097152,16,1820421248,0.00230402941815555096
AVX-512 Merge Path Based Parallel Merge,12,2097152,2097152,32,-2147483648,0.00100429053418338299
AVX-512 Merge Path Based Parallel Merge,12,2097152,2097152,64,-2147483648,0.00056993961334228516
AVX-512 Merge Path Based Parallel Merge,12,2097152,2097152,128,-2147483648,0.00074660778045654297
AVX-512 Merge Path Based Parallel Merge,12,2097152,2097152,256,-2147483648,0.00153181550558656454
AVX-512 Merge Path Based Parallel Merge,16,2097152,2097152,2,253424720,0.01655049249529838562
AVX-512 Merge Path Based Parallel Merge,16,2097152,2097152,4,397831456,0.01054291706532239914
AVX-512 Merge Path Based Parallel Merge,16,2097152,2097152,8,809044416,0.00518426904454827309
AVX-512 Merge Path Based Parallel Merge,16,2097152,2097152,16,1494117376,0.00280721182934939861
AVX-512 Merge Path Based Parallel Merge,16,2097152,2097152,32,-2147483648,0.00104882719460874796
AVX-512 Merge Path Based Parallel Merge,16,2097152,2097152,64,-2147483648,0.00058372021885588765
AVX-512 Merge Path Based Parallel Merge,16,2097152,2097152,128,-2147483648,0.00077345373574644327
AVX-512 Merge Path Based Parallel Merge,16,2097152,2097152,256,-2147483648,0.00193026068154722452
AVX-512 Merge Path Based Parallel Merge,20,2097152,2097152,2,247189248,0.01696798764169216156
AVX-512 Merge Path Based Parallel Merge,20,2097152,2097152,4,511152608,0.00820558052510023117
AVX-512 Merge Path Based Parallel Merge,20,2097152,2097152,8,850352896,0.00493242731317877769
AVX-512 Merge Path Based Parallel Merge,20,2097152,2097152,16,1540309760,0.00272302632220089436
AVX-512 Merge Path Based Parallel Merge,20,2097152,2097152,32,-2147483648,0.00103833677712827921
AVX-512 Merge Path Based Parallel Merge,20,2097152,2097152,64,-2147483648,0.00060086249141022563
AVX-512 Merge Path Based Parallel Merge,20,2097152,2097152,128,-2147483648,0.00078649522038176656
AVX-512 Merge Path Based Parallel Merge,20,2097152,2097152,256,-2147483648,0.00150949950329959393
AVX-512 Merge Path Based Parallel Merge,24,2097152,2097152,2,156613744,0.02678120136260986328
AVX-512 Merge Path Based Parallel Merge,24,2097152,2097152,4,442634176,0.00947577971965074539
AVX-512 Merge Path Based Parallel Merge,24,2097152,2097152,8,859190592,0.00488169211894273758
AVX-512 Merge Path Based Parallel Merge,24,2097152,2097152,16,1635037568,0.00256526470184326172
AVX-512 Merge Path Based Parallel Merge,24,2097152,2097152,32,-2147483648,0.00104320049285888672
AVX-512 Merge Path Based Parallel Merge,24,2097152,2097152,64,-2147483648,0.00058519840240478516
AVX-512 Merge Path Based Parallel Merge,24,2097152,2097152,128,-2147483648,0.00081346032675355673
AVX-512 Merge Path Based Parallel Merge,24,2097152,2097152,256,-2147483648,0.00158805842511355877
AVX-512 Merge Path Based Parallel Merge,28,2097152,2097152,2,271279232,0.01546120643615722656
AVX-512 Merge Path Based Parallel Merge,28,2097152,2097152,4,433727040,0.00967037677764892578
AVX-512 Merge Path Based Parallel Merge,28,2097152,2097152,8,762980160,0.00549726467579603195
AVX-512 Merge Path Based Parallel Merge,28,2097152,2097152,16,1466125568,0.00286080827936530113
AVX-512 Merge Path Based Parallel Merge,28,2097152,2097152,32,-2147483648,0.00105640885885804892
AVX-512 Merge Path Based Parallel Merge,28,2097152,2097152,64,-2147483648,0.00059719086857512593
AVX-512 Merge Path Based Parallel Merge,28,2097152,2097152,128,-2147483648,0.00080568791599944234
AVX-512 Merge Path Based Parallel Merge,28,2097152,2097152,256,-2147483648,0.00149650569073855877
AVX-512 Merge Path Based Parallel Merge,4,4194304,4194304,2,216285504,0.03878488391637802124
AVX-512 Merge Path Based Parallel Merge,4,4194304,4194304,4,246872352,0.03397953510284423828
AVX-512 Merge Path Based Parallel Merge,4,4194304,4194304,8,300924832,0.02787609025835990906
AVX-512 Merge Path Based Parallel Merge,4,4194304,4194304,16,323150816,0.02595880068838596344
AVX-512 Merge Path Based Parallel Merge,4,4194304,4194304,32,642795456,0.01305019855499267578
AVX-512 Merge Path Based Parallel Merge,4,4194304,4194304,64,1251048832,0.00670526036992669106
AVX-512 Merge Path Based Parallel Merge,4,4194304,4194304,128,1637693568,0.00512220850214362144
AVX-512 Merge Path Based Parallel Merge,4,4194304,4194304,256,1446250112,0.00580024719238281250
AVX-512 Merge Path Based Parallel Merge,8,4194304,4194304,2,317905696,0.02638709545135498047
AVX-512 Merge Path Based Parallel Merge,8,4194304,4194304,4,513385664,0.01633977890014648438
AVX-512 Merge Path Based Parallel Merge,8,4194304,4194304,8,881853632,0.00951247196644544601
AVX-512 Merge Path Based Parallel Merge,8,4194304,4194304,16,1637571712,0.00512258987873792648
AVX-512 Merge Path Based Parallel Merge,8,4194304,4194304,32,-2147483648,0.00368499755859375000
AVX-512 Merge Path Based Parallel Merge,8,4194304,4194304,64,-2147483648,0.00260679726488888264
AVX-512 Merge Path Based Parallel Merge,8,4194304,4194304,128,-2147483648,0.00281426915898919106
AVX-512 Merge Path Based Parallel Merge,8,4194304,4194304,256,1455638016,0.00576283922418951988
AVX-512 Merge Path Based Parallel Merge,12,4194304,4194304,2,330343648,0.02539358101785182953
AVX-512 Merge Path Based Parallel Merge,12,4194304,4194304,4,626678656,0.01338582020252943039
AVX-512 Merge Path Based Parallel Merge,12,4194304,4194304,8,996162880,0.00842091999948024750
AVX-512 Merge Path Based Parallel Merge,12,4194304,4194304,16,1944253184,0.00431456556543707848
AVX-512 Merge Path Based Parallel Merge,12,4194304,4194304,32,-2147483648,0.00240044598467648029
AVX-512 Merge Path Based Parallel Merge,12,4194304,4194304,64,-2147483648,0.00113773345947265625
AVX-512 Merge Path Based Parallel Merge,12,4194304,4194304,128,-2147483648,0.00133380887564271688
AVX-512 Merge Path Based Parallel Merge,12,4194304,4194304,256,-2147483648,0.00260350713506340981
AVX-512 Merge Path Based Parallel Merge,16,4194304,4194304,2,300408416,0.02792401239275932312
AVX-512 Merge Path Based Parallel Merge,16,4194304,4194304,4,522319392,0.01606030389666557312
AVX-512 Merge Path Based Parallel Merge,16,4194304,4194304,8,850681856,0.00986103992909193039
AVX-512 Merge Path Based Parallel Merge,16,4194304,4194304,16,1478067840,0.00567538756877183914
AVX-512 Merge Path Based Parallel Merge,16,4194304,4194304,32,-2147483648,0.00281219487078487873
AVX-512 Merge Path Based Parallel Merge,16,4194304,4194304,64,-2147483648,0.00119054317474365234
AVX-512 Merge Path Based Parallel Merge,16,4194304,4194304,128,-2147483648,0.00133473868481814861
AVX-512 Merge Path Based Parallel Merge,16,4194304,4194304,256,-2147483648,0.00249164109118282795
AVX-512 Merge Path Based Parallel Merge,20,4194304,4194304,2,119626032,0.07012359797954559326
AVX-512 Merge Path Based Parallel Merge,20,4194304,4194304,4,512081024,0.01638140715658664703
AVX-512 Merge Path Based Parallel Merge,20,4194304,4194304,8,842271424,0.00995950680226087570
AVX-512 Merge Path Based Parallel Merge,20,4194304,4194304,16,1267147264,0.00662007322534918785
AVX-512 Merge Path Based Parallel Merge,20,4194304,4194304,32,-2147483648,0.00276451115496456623
AVX-512 Merge Path Based Parallel Merge,20,4194304,4194304,64,-2147483648,0.00120706553570926189
AVX-512 Merge Path Based Parallel Merge,20,4194304,4194304,128,-2147483648,0.00137610430829226971
AVX-512 Merge Path Based Parallel Merge,20,4194304,4194304,256,-2147483648,0.00258755683898925781
AVX-512 Merge Path Based Parallel Merge,24,4194304,4194304,2,271660224,0.03087904490530490875
AVX-512 Merge Path Based Parallel Merge,24,4194304,4194304,4,495512672,0.01692914962768554688
AVX-512 Merge Path Based Parallel Merge,24,4194304,4194304,8,882592448,0.00950450915843248367
AVX-512 Merge Path Based Parallel Merge,24,4194304,4194304,16,1299390336,0.00645580282434821129
AVX-512 Merge Path Based Parallel Merge,24,4194304,4194304,32,1681708544,0.00498814601451158524
AVX-512 Merge Path Based Parallel Merge,24,4194304,4194304,64,-2147483648,0.00119380955584347248
AVX-512 Merge Path Based Parallel Merge,24,4194304,4194304,128,-2147483648,0.00137722492218017578
AVX-512 Merge Path Based Parallel Merge,24,4194304,4194304,256,-2147483648,0.00252401828765869141
AVX-512 Merge Path Based Parallel Merge,28,4194304,4194304,2,280688608,0.02988581731915473938
AVX-512 Merge Path Based Parallel Merge,28,4194304,4194304,4,492610688,0.01702887937426567078
AVX-512 Merge Path Based Parallel Merge,28,4194304,4194304,8,887378304,0.00945324916392564774
AVX-512 Merge Path Based Parallel Merge,28,4194304,4194304,16,1555000448,0.00539460172876715660
AVX-512 Merge Path Based Parallel Merge,28,4194304,4194304,32,-2147483648,0.00299091334454715252
AVX-512 Merge Path Based Parallel Merge,28,4194304,4194304,64,-2147483648,0.00119421479757875204
AVX-512 Merge Path Based Parallel Merge,28,4194304,4194304,128,-2147483648,0.00143134593963623047
AVX-512 Merge Path Based Parallel Merge,28,4194304,4194304,256,-2147483648,0.00253989687189459801
AVX-512 Merge Path Based Parallel Merge,4,8388608,8388608,2,279286048,0.06007180362939834595
AVX-512 Merge Path Based Parallel Merge,4,8388608,8388608,4,290422784,0.05776824802160263062
AVX-512 Merge Path Based Parallel Merge,4,8388608,8388608,8,316121504,0.05307204648852348328
AVX-512 Merge Path Based Parallel Merge,4,8388608,8388608,16,324070240,0.05177030712366104126
AVX-512 Merge Path Based Parallel Merge,4,8388608,8388608,32,645478208,0.02599191665649414062
AVX-512 Merge Path Based Parallel Merge,4,8388608,8388608,64,1272610560,0.01318330783396959305
AVX-512 Merge Path Based Parallel Merge,4,8388608,8388608,128,1801140096,0.00931477546691894531
AVX-512 Merge Path Based Parallel Merge,4,8388608,8388608,256,1790817664,0.00936846714466810226
AVX-512 Merge Path Based Parallel Merge,8,8388608,8388608,2,389463104,0.04307780414819717407
AVX-512 Merge Path Based Parallel Merge,8,8388608,8388608,4,630376000,0.02661461755633354187
AVX-512 Merge Path Based Parallel Merge,8,8388608,8388608,8,1133079040,0.01480674743652343750
AVX-512 Merge Path Based Parallel Merge,8,8388608,8388608,16,2039520000,0.00822606123983860016
AVX-512 Merge Path Based Parallel Merge,8,8388608,8388608,32,-2147483648,0.00584027776494622231
AVX-512 Merge Path Based Parallel Merge,8,8388608,8388608,64,-2147483648,0.00460350513458251953
AVX-512 Merge Path Based Parallel Merge,8,8388608,8388608,128,-2147483648,0.00493760127574205399
AVX-512 Merge Path Based Parallel Merge,8,8388608,8388608,256,1770982272,0.00947339553385972977
AVX-512 Merge Path Based Parallel Merge,12,8388608,8388608,2,425288768,0.03944899886846542358
AVX-512 Merge Path Based Parallel Merge,12,8388608,8388608,4,694230592,0.02416663244366645813
AVX-512 Merge Path Based Parallel Merge,12,8388608,8388608,8,1240006272,0.01352994423359632492
AVX-512 Merge Path Based Parallel Merge,12,8388608,8388608,16,-2147483648,0.00757691869512200356
AVX-512 Merge Path Based Parallel Merge,12,8388608,8388608,32,-2147483648,0.00463984021916985512
AVX-512 Merge Path Based Parallel Merge,12,8388608,8388608,64,-2147483648,0.00269551272504031658
AVX-512 Merge Path Based Parallel Merge,12,8388608,8388608,128,-2147483648,0.00223608012311160564
AVX-512 Merge Path Based Parallel Merge,12,8388608,8388608,256,-2147483648,0.00305519113317131996
AVX-512 Merge Path Based Parallel Merge,16,8388608,8388608,2,353689088,0.04743492603302001953
AVX-512 Merge Path Based Parallel Merge,16,8388608,8388608,4,627733568,0.02672665193676948547
AVX-512 Merge Path Based Parallel Merge,16,8388608,8388608,8,1094252288,0.01533212698996067047
AVX-512 Merge Path Based Parallel Merge,16,8388608,8388608,16,1709228032,0.00981566868722438812
AVX-512 Merge Path Based Parallel Merge,16,8388608,8388608,32,-2147483648,0.00556509476155042648
AVX-512 Merge Path Based Parallel Merge,16,8388608,8388608,64,-2147483648,0.00316388602368533611
AVX-512 Merge Path Based Parallel Merge,16,8388608,8388608,128,-2147483648,0.00227746972814202309
AVX-512 Merge Path Based Parallel Merge,16,8388608,8388608,256,-2147483648,0.00309748644940555096
AVX-512 Merge Path Based Parallel Merge,20,8388608,8388608,2,337499168,0.04971039295196533203
AVX-512 Merge Path Based Parallel Merge,20,8388608,8388608,4,596347328,0.02813329733908176422
AVX-512 Merge Path Based Parallel Merge,20,8388608,8388608,8,1019686080,0.01645331457257270813
AVX-512 Merge Path Based Parallel Merge,20,8388608,8388608,16,1631788160,0.01028149109333753586
AVX-512 Merge Path Based Parallel Merge,20,8388608,8388608,32,-2147483648,0.00622642040252685547
AVX-512 Merge Path Based Parallel Merge,20,8388608,8388608,64,-2147483648,0.00547280302271246910
AVX-512 Merge Path Based Parallel Merge,20,8388608,8388608,128,-2147483648,0.00263640889897942543
AVX-512 Merge Path Based Parallel Merge,20,8388608,8388608,256,-2147483648,0.00317413802258670330
AVX-512 Merge Path Based Parallel Merge,24,8388608,8388608,2,145678416,0.11516611278057098389
AVX-512 Merge Path Based Parallel Merge,24,8388608,8388608,4,580598272,0.02889642678201198578
AVX-512 Merge Path Based Parallel Merge,24,8388608,8388608,8,1080943104,0.01552090607583522797
AVX-512 Merge Path Based Parallel Merge,24,8388608,8388608,16,1804271232,0.00929861050099134445
AVX-512 Merge Path Based Parallel Merge,24,8388608,8388608,32,-2147483648,0.00617356318980455399
AVX-512 Merge Path Based Parallel Merge,24,8388608,8388608,64,-2147483648,0.00308730592951178551
AVX-512 Merge Path Based Parallel Merge,24,8388608,8388608,128,-2147483648,0.00252609257586300373
AVX-512 Merge Path Based Parallel Merge,24,8388608,8388608,256,-2147483648,0.00317280297167599201
AVX-512 Merge Path Based Parallel Merge,28,8388608,8388608,2,345157504,0.04860742017626762390
AVX-512 Merge Path Based Parallel Merge,28,8388608,8388608,4,585537152,0.02865269221365451813
AVX-512 Merge Path Based Parallel Merge,28,8388608,8388608,8,834570688,0.02010281011462211609
AVX-512 Merge Path Based Parallel Merge,28,8388608,8388608,16,1584431872,0.01058878935873508453
AVX-512 Merge Path Based Parallel Merge,28,8388608,8388608,32,-2147483648,0.00597560405731201172
AVX-512 Merge Path Based Parallel Merge,28,8388608,8388608,64,-2147483648,0.00329797272570431232
AVX-512 Merge Path Based Parallel Merge,28,8388608,8388608,128,-2147483648,0.00266561517491936684
AVX-512 Merge Path Based Parallel Merge,28,8388608,8388608,256,-2147483648,0.00314736366271972656
AVX-512 Merge Path Based Parallel Merge,4,16777216,16777216,2,163417744,0.20532917976379394531
AVX-512 Merge Path Based Parallel Merge,4,16777216,16777216,4,310546272,0.10804970562458038330
AVX-512 Merge Path Based Parallel Merge,4,16777216,16777216,8,317581888,0.10565600544214248657
AVX-512 Merge Path Based Parallel Merge,4,16777216,16777216,16,323918560,0.10358910262584686279
AVX-512 Merge Path Based Parallel Merge,4,16777216,16777216,32,646872896,0.05187175422906875610
AVX-512 Merge Path Based Parallel Merge,4,16777216,16777216,64,1285188224,0.02610857412219047546
AVX-512 Merge Path Based Parallel Merge,4,16777216,16777216,128,1858649472,0.01805312559008598328
AVX-512 Merge Path Based Parallel Merge,4,16777216,16777216,256,1918536192,0.01748960092663764954
AVX-512 Merge Path Based Parallel Merge,8,16777216,16777216,2,439994144,0.07626108825206756592
AVX-512 Merge Path Based Parallel Merge,8,16777216,16777216,4,726455296,0.04618925973773002625
AVX-512 Merge Path Based Parallel Merge,8,16777216,16777216,8,1239017216,0.02708148956298828125
AVX-512 Merge Path Based Parallel Merge,8,16777216,16777216,16,-2147483648,0.01560559310019016266
AVX-512 Merge Path Based Parallel Merge,8,16777216,16777216,32,-2147483648,0.01120076142251491547
AVX-512 Merge Path Based Parallel Merge,8,16777216,16777216,64,-2147483648,0.00919749774038791656
AVX-512 Merge Path Based Parallel Merge,8,16777216,16777216,128,-2147483648,0.01002852898091077805
AVX-512 Merge Path Based Parallel Merge,8,16777216,16777216,256,1925202304,0.01742904260754585266
AVX-512 Merge Path Based Parallel Merge,12,16777216,16777216,2,422516352,0.07941570132970809937
AVX-512 Merge Path Based Parallel Merge,12,16777216,16777216,4,724519936,0.04631264135241508484
AVX-512 Merge Path Based Parallel Merge,12,16777216,16777216,8,1316318592,0.02549111843109130859
AVX-512 Merge Path Based Parallel Merge,12,16777216,16777216,16,-2147483648,0.01500270329415798187
AVX-512 Merge Path Based Parallel Merge,12,16777216,16777216,32,-2147483648,0.00820956192910671234
AVX-512 Merge Path Based Parallel Merge,12,16777216,16777216,64,-2147483648,0.00516467075794935226
AVX-512 Merge Path Based Parallel Merge,12,16777216,16777216,128,-2147483648,0.00544209498912096024
AVX-512 Merge Path Based Parallel Merge,12,16777216,16777216,256,-2147483648,0.00563046941533684731
AVX-512 Merge Path Based Parallel Merge,16,16777216,16777216,2,377850208,0.08880352973937988281
AVX-512 Merge Path Based Parallel Merge,16,16777216,16777216,4,665475840,0.05042171478271484375
AVX-512 Merge Path Based Parallel Merge,16,16777216,16777216,8,1175564160,0.02854325808584690094
AVX-512 Merge Path Based Parallel Merge,16,16777216,16777216,16,1887654656,0.01777572557330131531
AVX-512 Merge Path Based Parallel Merge,16,16777216,16777216,32,-2147483648,0.00959413032978773117
AVX-512 Merge Path Based Parallel Merge,16,16777216,16777216,64,-2147483648,0.00590350618585944176
AVX-512 Merge Path Based Parallel Merge,16,16777216,16777216,128,-2147483648,0.00643358239904046059
AVX-512 Merge Path Based Parallel Merge,16,16777216,16777216,256,-2147483648,0.00555405626073479652
AVX-512 Merge Path Based Parallel Merge,20,16777216,16777216,2,370905472,0.09046626091003417969
AVX-512 Merge Path Based Parallel Merge,20,16777216,16777216,4,644106304,0.05209455639123916626
AVX-512 Merge Path Based Parallel Merge,20,16777216,16777216,8,1149267712,0.02919635735452175140
AVX-512 Merge Path Based Parallel Merge,20,16777216,16777216,16,1862163712,0.01801905594766139984
AVX-512 Merge Path Based Parallel Merge,20,16777216,16777216,32,-2147483648,0.01140656508505344391
AVX-512 Merge Path Based Parallel Merge,20,16777216,16777216,64,-2147483648,0.00749974232167005539
AVX-512 Merge Path Based Parallel Merge,20,16777216,16777216,128,-2147483648,0.00866966228932142258
AVX-512 Merge Path Based Parallel Merge,20,16777216,16777216,256,-2147483648,0.00572118768468499184
AVX-512 Merge Path Based Parallel Merge,24,16777216,16777216,2,354823360,0.09456658363342285156
AVX-512 Merge Path Based Parallel Merge,24,16777216,16777216,4,600359808,0.05589053779840469360
AVX-512 Merge Path Based Parallel Merge,24,16777216,16777216,8,1100069376,0.03050210513174533844
AVX-512 Merge Path Based Parallel Merge,24,16777216,16777216,16,1902261632,0.01763923093676567078
AVX-512 Merge Path Based Parallel Merge,24,16777216,16777216,32,-2147483648,0.00981497764587402344
AVX-512 Merge Path Based Parallel Merge,24,16777216,16777216,64,-2147483648,0.00703647127375006676
AVX-512 Merge Path Based Parallel Merge,24,16777216,16777216,128,-2147483648,0.01014206372201442719
AVX-512 Merge Path Based Parallel Merge,24,16777216,16777216,256,-2147483648,0.00593106728047132492
AVX-512 Merge Path Based Parallel Merge,28,16777216,16777216,2,361091808,0.09292493015527725220
AVX-512 Merge Path Based Parallel Merge,28,16777216,16777216,4,639755968,0.05244879797101020813
AVX-512 Merge Path Based Parallel Merge,28,16777216,16777216,8,1068094656,0.03141522407531738281
AVX-512 Merge Path Based Parallel Merge,28,16777216,16777216,16,1805701888,0.01858248747885227203
AVX-512 Merge Path Based Parallel Merge,28,16777216,16777216,32,-2147483648,0.01089370250701904297
AVX-512 Merge Path Based Parallel Merge,28,16777216,16777216,64,-2147483648,0.00678000459447503090
AVX-512 Merge Path Based Parallel Merge,28,16777216,16777216,128,-2147483648,0.01158430613577365875
AVX-512 Merge Path Based Parallel Merge,28,16777216,16777216,256,-2147483648,0.00586009025573730469
AVX-512 Merge Path Based Parallel Merge,4,33554432,33554432,2,231119280,0.29036462306976318359
AVX-512 Merge Path Based Parallel Merge,4,33554432,33554432,4,276506464,0.24270269274711608887
AVX-512 Merge Path Based Parallel Merge,4,33554432,33554432,8,342811616,0.19576017558574676514
AVX-512 Merge Path Based Parallel Merge,4,33554432,33554432,16,323891712,0.20719537138938903809
AVX-512 Merge Path Based Parallel Merge,4,33554432,33554432,32,647315456,0.10367257893085479736
AVX-512 Merge Path Based Parallel Merge,4,33554432,33554432,64,1287576192,0.05212030559778213501
AVX-512 Merge Path Based Parallel Merge,4,33554432,33554432,128,1871631104,0.03585581853985786438
AVX-512 Merge Path Based Parallel Merge,4,33554432,33554432,256,1986121728,0.03378889709711074829
AVX-512 Merge Path Based Parallel Merge,8,33554432,33554432,2,427196256,0.15709140896797180176
AVX-512 Merge Path Based Parallel Merge,8,33554432,33554432,4,727414784,0.09225666522979736328
AVX-512 Merge Path Based Parallel Merge,8,33554432,33554432,8,1272928256,0.05272006988525390625
AVX-512 Merge Path Based Parallel Merge,8,33554432,33554432,16,-2147483648,0.03030600585043430328
AVX-512 Merge Path Based Parallel Merge,8,33554432,33554432,32,-2147483648,0.02130510844290256500
AVX-512 Merge Path Based Parallel Merge,8,33554432,33554432,64,-2147483648,0.01813349686563014984
AVX-512 Merge Path Based Parallel Merge,8,33554432,33554432,128,-2147483648,0.02594940736889839172
AVX-512 Merge Path Based Parallel Merge,8,33554432,33554432,256,1986724608,0.03377864509820938110
AVX-512 Merge Path Based Parallel Merge,12,33554432,33554432,2,433928512,0.15465418994426727295
AVX-512 Merge Path Based Parallel Merge,12,33554432,33554432,4,717628288,0.09351480007171630859
AVX-512 Merge Path Based Parallel Merge,12,33554432,33554432,8,1353373952,0.04958634451031684875
AVX-512 Merge Path Based Parallel Merge,12,33554432,33554432,16,-2147483648,0.02845408953726291656
AVX-512 Merge Path Based Parallel Merge,12,33554432,33554432,32,-2147483648,0.01714348793029785156
AVX-512 Merge Path Based Parallel Merge,12,33554432,33554432,64,-2147483648,0.00911796092987060547
AVX-512 Merge Path Based Parallel Merge,12,33554432,33554432,128,-2147483648,0.01136276684701442719
AVX-512 Merge Path Based Parallel Merge,12,33554432,33554432,256,-2147483648,0.02187585830688476562
AVX-512 Merge Path Based Parallel Merge,16,33554432,33554432,2,419913632,0.15981587767601013184
AVX-512 Merge Path Based Parallel Merge,16,33554432,33554432,4,699533248,0.09593377262353897095
AVX-512 Merge Path Based Parallel Merge,16,33554432,33554432,8,1280369280,0.05241367965936660767
AVX-512 Merge Path Based Parallel Merge,16,33554432,33554432,16,-2147483648,0.02894318103790283203
AVX-512 Merge Path Based Parallel Merge,16,33554432,33554432,32,-2147483648,0.01824810542166233063
AVX-512 Merge Path Based Parallel Merge,16,33554432,33554432,64,-2147483648,0.01001627463847398758
AVX-512 Merge Path Based Parallel Merge,16,33554432,33554432,128,-2147483648,0.01008410472422838211
AVX-512 Merge Path Based Parallel Merge,16,33554432,33554432,256,-2147483648,0.02447941340506076813
AVX-512 Merge Path Based Parallel Merge,20,33554432,33554432,2,414836352,0.16177189350128173828
AVX-512 Merge Path Based Parallel Merge,20,33554432,33554432,4,686787136,0.09771420806646347046
